node_id,element_type,guid,associated_element_guid,text,length,pos_x,pos_y,info_string,bb_xmin,bb_ymin,bb_zmin,bb_xmax,bb_ymax,bb_zmax,width,height,label_type,embedded_door_guid,zone_stamp_guid,room_name,room_number,room_height,embedded_in_wall_guid,marker_guid
465,Slab,5EA438D3-D70F-4449-827B-BB74EE0F0C05,,,,,,ARQUIBANCADA,399.78,-313.48,6.29,429.06,-260.23,8.0,,,0.0,,,,,,,
466,Slab,6370C82F-B462-42D8-BFD6-5222827D61CE,,,,,,ARQUIBANCADA,423.93,-294.27,8.0,427.01,-273.1,8.17,,,0.0,,,,,,,
467,Slab,F5992AF2-417E-4774-8779-3F77A2698059,,,,,,ARQUIBANCADA,424.0,-293.76,8.17,426.73,-273.75,8.33,,,0.0,,,,,,,
468,Slab,805B84D4-2ED2-43FE-9075-010E30B27CC2,,,,,,ARQUIBANCADA,424.4,-291.33,8.67,425.88,-277.67,8.83,,,0.0,,,,,,,
469,Slab,05EA24F8-BEB2-470C-9CAE-4BEA870D9AAB,,,,,,ARQUIBANCADA,424.25,-292.06,8.5,426.16,-276.27,8.67,,,0.0,,,,,,,
470,Slab,EF817551-820C-4DBC-A1EB-CDD4E8661A53,,,,,,ARQUIBANCADA,423.43,-296.93,7.83,427.59,-271.16,8.0,,,0.0,,,,,,,
471,Slab,6BCB7A6F-5042-4920-9668-DC42D91BC3AA,,,,,,ARQUIBANCADA,426.2,-291.12,6.47,430.75,-262.59,7.5,,,0.0,,,,,,,
472,Slab,A7883854-1DE2-4051-B3D1-8C0C0773FA54,,,,,,ARQUIBANCADA,406.31,-309.72,6.29,431.38,-288.43,6.83,,,0.0,,,,,,,
473,Slab,98DF55AC-F890-40DB-8160-174F4E209C94,,,,,,ARQUIBANCADA,410.75,-306.97,6.29,429.75,-290.22,7.17,,,0.0,,,,,,,
474,Slab,E87AC6D4-D586-49DE-B564-2C818D609430,,,,,,ARQUIBANCADA,413.48,-305.29,6.29,429.33,-290.68,7.33,,,0.0,,,,,,,
475,Slab,48516E1E-366F-4BAF-B50B-B7B5F83FE8CA,,,,,,ARQUIBANCADA,415.84,-303.83,6.29,428.88,-292.64,7.5,,,0.0,,,,,,,
476,Slab,9CA904E4-FD33-4DB0-9A68-FBC1A6306B10,,,,,,ARQUIBANCADA,417.39,-302.87,7.17,428.26,-294.44,7.67,,,0.0,,,,,,,
477,Slab,D0EFE79B-2765-4140-BA96-FBDB0168BFD0,,,,,,ARQUIBANCADA,392.28,-320.39,9.0,424.84,-263.88,10.0,,,0.0,,,,,,,
478,Slab,B44D88B3-3D6B-4CB5-BD94-41DEB541C601,,,,,,ARQUIBANCADA,424.1,-292.91,8.33,426.44,-274.77,8.5,,,0.0,,,,,,,
479,Slab,D7C5C755-9C3C-4463-9945-BB1215D779B4,,,,,,ARQUIBANCADA,423.82,-296.12,8.0,427.3,-272.06,8.17,,,0.0,,,,,,,
480,Slab,E00B8EA8-CE08-4C40-931A-96EF78D32D06,,,,,,ARQUIBANCADA,400.21,-316.84,6.29,436.14,-283.88,6.46,,,0.0,,,,,,,
481,Slab,355D895C-99D0-455B-98FB-A4195C5F68CF,,,,,,ARQUIBANCADA,418.96,-290.68,9.0,424.84,-277.39,9.54,,,0.0,,,,,,,
482,Slab,6607AE5B-8B43-4744-9D32-FFA386E503E7,,,,,,Laje-016,423.43,-296.93,7.38,427.59,-271.16,7.54,,,0.0,,,,,,,
483,Slab,ADC0FF67-B728-430D-8C11-1D38BE45BED3,,,,,,Laje-017,423.82,-296.12,7.54,427.3,-272.06,7.71,,,0.0,,,,,,,
484,Slab,7F8E6BF0-F4AD-4094-994D-ADF841FB129C,,,,,,Laje-019,424.1,-292.91,7.88,426.44,-274.77,8.04,,,0.0,,,,,,,
485,Slab,AF1688EB-BCBE-4F1A-A0AE-E1E54C1AA508,,,,,,ARQUIBANCADA,409.64,-304.82,8.54,424.84,-290.68,9.65,,,0.0,,,,,,,
486,Slab,D9F7E434-E835-424A-AAE2-DC1058E72EEE,,,,,,ARQUIBANCADA,417.39,-302.87,6.71,428.26,-294.44,7.21,,,0.0,,,,,,,
487,Slab,57618F6A-05E8-450D-B571-DE34203322B1,,,,,,Laje-025,426.2,-291.12,6.29,430.75,-262.59,7.04,,,0.0,,,,,,,
488,Slab,EFFD40B3-BE12-4C8F-BAB8-CFD9892504E4,,,,,,ARQUIBANCADA,417.22,-290.68,8.54,424.84,-275.8,9.0,,,0.0,,,,,,,
489,Slab,993A64D9-DB47-4793-8639-496DA41D9AD4,,,,,,Laje-021,424.25,-292.06,8.04,426.16,-276.27,8.21,,,0.0,,,,,,,
490,Slab,91DBAABD-3065-48DA-93BB-F42A096AA9FF,,,,,,Laje-020,424.4,-291.33,8.21,425.88,-277.67,8.38,,,0.0,,,,,,,
491,Slab,9050A864-D926-4CA9-84FB-0446BB21B179,,,,,,Laje-019,424.0,-293.76,7.71,426.73,-273.75,7.88,,,0.0,,,,,,,
492,Slab,C263A89E-9ED6-4759-B659-A8153CC8B9AE,,,,,,Laje-018,423.93,-294.27,7.54,427.01,-273.1,7.71,,,0.0,,,,,,,
493,Slab,61D6318F-46CA-43AD-B40C-87B8100E4BE1,,,,,,Laje-014,419.65,-278.73,6.54,424.5,-261.17,8.04,,,0.0,,,,,,,
494,Slab,CE8E0710-AADC-45B9-8C2C-AD96F8CC5675,,,,,,Laje-012,415.5,-277.39,8.54,418.96,-262.95,8.71,,,0.0,,,,,,,
495,Slab,BAE502CE-C9D1-4771-A961-FAD2809F7185,,,,,,Laje-011,414.86,-277.04,8.71,418.57,-263.12,8.88,,,0.0,,,,,,,
496,Slab,A499DF83-FA90-4F10-96F6-D0335011E2AC,,,,,,Laje-010,414.25,-276.68,8.88,418.18,-263.24,9.04,,,0.0,,,,,,,
497,Slab,53ECCDF0-1BF6-4DFE-8395-DD64ABD5AFB8,,,,,,Laje-009,413.3,-276.32,9.04,417.79,-263.36,9.21,,,0.0,,,,,,,
498,Slab,00778FA7-FACD-40A8-BC78-B3A77D754265,,,,,,Laje-008,412.26,-275.97,9.04,417.4,-263.51,9.38,,,0.0,,,,,,,
499,Slab,6E50AC7D-CCA6-4897-AB1C-933E86409118,,,,,,Laje-008,410.53,-299.88,10.75,413.3,-294.77,10.8,,,0.0,,,,,,,
500,Slab,28C4D170-1443-4DA6-B67E-54C216F1C95E,,,,,,trreo,413.18,-351.85,2.36,416.45,-347.46,2.56,,,0.0,,,,,,,
501,Slab,205625D1-C85E-4384-ADEE-722765C12470,,,,,,trreo,408.56,-353.86,2.39,411.15,-350.96,2.59,,,0.0,,,,,,,
502,Slab,C6F9906C-E321-4E22-8F83-C238C680DDF1,,,,,,trreo,413.03,-362.23,2.36,418.39,-358.44,2.56,,,0.0,,,,,,,
503,Slab,ABA99211-4900-48DB-B12C-899B11BD6D46,,,,,,trreo,419.61,-363.41,2.36,421.76,-360.6,2.56,,,0.0,,,,,,,
504,Slab,48A35A09-9463-4668-A327-845E6701EBD4,,,,,,trreo,415.5,-366.97,2.36,418.21,-363.99,2.56,,,0.0,,,,,,,
505,Slab,DC16EDA5-3A69-466D-92E4-E49C3CAFA619,,,,,,trreo,421.28,-367.75,2.36,423.69,-364.14,2.56,,,0.0,,,,,,,
506,Slab,A0A59E66-BD66-4875-B494-1A8CDF7D02A2,,,,,,PASSARELA,411.04,-299.88,12.9,418.04,-298.88,13.14,,,0.0,,,,,,,
507,Slab,EDC19434-8B8D-4570-BC25-502EA8A76FDE,,,,,,PASSARELA,411.04,-300.88,13.06,418.04,-299.88,13.29,,,0.0,,,,,,,
508,Slab,E2175D56-4527-4A8C-A79E-37AEA9B4748D,,,,,,PASSARELA,411.04,-301.88,13.21,418.04,-300.88,13.44,,,0.0,,,,,,,
509,Slab,2A556BCB-40DC-413F-857E-CBC833716FBA,,,,,,PASSARELA,411.04,-302.88,13.36,418.04,-301.88,13.59,,,0.0,,,,,,,
510,Slab,C9B080C0-888B-42FC-A723-C3A3D5670775,,,,,,PASSARELA,411.04,-303.88,13.51,418.04,-302.88,13.74,,,0.0,,,,,,,
511,Slab,6E63DFFF-D676-43C2-B29F-BABCEFD55A38,,,,,,PASSARELA,411.04,-305.34,13.66,418.04,-303.88,13.89,,,0.0,,,,,,,
512,Slab,D25D5DB0-F533-40EC-BD56-6C44DDF04613,,,,,,PASSARELA,411.04,-297.34,12.5,418.04,-294.77,12.69,,,0.0,,,,,,,
513,Slab,BE548694-4EBE-4003-B422-E6367B80532F,,,,,,ARQUIBANCADA,408.2,-308.55,6.29,430.5,-289.4,7.0,,,0.0,,,,,,,
514,Slab,EC7CB0EB-EFAE-4264-8176-CF6D98C79A96,,,,,,ARQUIBANCADA,428.55,-291.12,6.45,432.31,-269.34,7.0,,,0.0,,,,,,,
515,Slab,BCAEFFE7-21A3-4862-AF8F-197FBEE45589,,,,,,ARQUIBANCADA,426.27,-348.59,16.19,431.76,-345.79,16.29,,,0.0,,,,,,,
516,Slab,E270CB2F-1D0A-4030-A232-8C213DFF7818,,,,,,ARQUIBANCADA,429.2,-347.83,16.16,432.68,-346.0,16.26,,,0.0,,,,,,,
517,Slab,0C1F6FAF-79E6-4BBB-9880-33754B62D3FF,,,,,,ARQUIBANCADA,426.8,-349.67,16.13,432.28,-346.86,16.23,,,0.0,,,,,,,
518,Slab,94079E1C-B49E-4965-A278-B757C00A2190,,,,,,ARQUIBANCADA,427.06,-350.21,16.1,432.54,-347.4,16.2,,,0.0,,,,,,,
519,Slab,008EDF02-A673-419E-81DB-018727076700,,,,,,ARQUIBANCADA,426.97,-350.92,16.07,433.47,-347.62,16.17,,,0.0,,,,,,,
520,Slab,A1666C52-D262-46D4-A548-33B39E6D11D1,,,,,,ARQUIBANCADA,428.36,-350.9,16.04,433.28,-348.37,16.14,,,0.0,,,,,,,
521,Slab,11ED3081-12FB-464C-A812-A1498E0C5E9D,,,,,,ARQUIBANCADA,427.49,-351.99,16.01,433.99,-348.69,16.11,,,0.0,,,,,,,
522,Slab,95DD7FE8-F67D-47BC-B902-8E1F86BFF4FC,,,,,,ARQUIBANCADA,429.18,-351.84,15.98,432.92,-349.88,16.08,,,0.0,,,,,,,
523,Slab,FB9611CC-0962-453F-B4C7-E3480186F67E,,,,,,ARQUIBANCADA,429.03,-352.57,15.95,434.52,-349.77,16.05,,,0.0,,,,,,,
524,Slab,DF1503A0-26B7-4677-8AA3-F1B7B9BBDD1E,,,,,,ARQUIBANCADA,424.09,-344.11,16.19,429.57,-341.3,16.29,,,0.0,,,,,,,
525,Slab,F5C8B454-FFDE-48A6-A05F-C57A1B62129D,,,,,,ARQUIBANCADA,423.69,-344.97,16.16,427.17,-343.14,16.26,,,0.0,,,,,,,
526,Slab,6317DA43-66F4-4ABC-B342-2CA8ADFDFECF,,,,,,ARQUIBANCADA,424.61,-345.18,16.13,430.1,-342.38,16.23,,,0.0,,,,,,,
527,Slab,82FD778C-2EA2-4DF3-8073-B91CF324282A,,,,,,ARQUIBANCADA,424.88,-345.72,16.1,430.36,-342.92,16.2,,,0.0,,,,,,,
528,Slab,7BD04E7F-D4C1-4A33-89A7-BE989471FB05,,,,,,ARQUIBANCADA,424.47,-346.58,16.07,430.97,-343.28,16.17,,,0.0,,,,,,,
529,Slab,B9A99AE1-CF47-4B27-95C3-03714006D705,,,,,,ARQUIBANCADA,425.18,-346.9,16.04,430.1,-344.37,16.14,,,0.0,,,,,,,
530,Slab,271BAFED-1978-422F-B15F-85B38E9A7538,,,,,,ARQUIBANCADA,424.99,-347.66,16.01,431.5,-344.36,16.11,,,0.0,,,,,,,
531,Slab,565C5969-1DBE-4943-B98D-F1F703445084,,,,,,ARQUIBANCADA,426.59,-347.55,15.98,430.33,-345.59,16.08,,,0.0,,,,,,,
532,Slab,FF799AD7-DBB0-4E91-8812-7E4039AA2308,,,,,,ARQUIBANCADA,425.52,-348.74,15.95,431.0,-345.93,16.05,,,0.0,,,,,,,
533,Slab,A65CE46A-6A32-421A-AAF7-43A78422FCC0,,,,,,ARQUIBANCADA,429.26,-352.02,15.98,433.01,-350.06,16.08,,,0.0,,,,,,,
534,Slab,577CE9CE-5741-49C9-B341-D1F6F8FE5143,,,,,,ARQUIBANCADA,411.14,-319.68,17.59,417.14,-319.48,17.69,,,0.0,,,,,,,
535,Slab,EA4FB8B4-BB12-459C-BE3F-580C8B188197,,,,,,ARQUIBANCADA,413.06,-320.28,17.56,416.84,-320.08,17.66,,,0.0,,,,,,,
536,Slab,1E6EEA98-760D-4C69-A5F7-CFBB91B36FA3,,,,,,ARQUIBANCADA,411.14,-320.88,17.53,417.14,-320.68,17.63,,,0.0,,,,,,,
537,Slab,50DC31C7-E7A7-4A3E-AF8F-11925A45C826,,,,,,ARQUIBANCADA,411.14,-321.48,17.5,417.14,-321.28,17.6,,,0.0,,,,,,,
538,Slab,AB1B626E-E7FC-45D9-A37D-FD371AEDFBA4,,,,,,ARQUIBANCADA,410.74,-322.07,17.47,417.88,-321.87,17.57,,,0.0,,,,,,,
539,Slab,E57AA7BB-FD05-4844-B377-424C776BB645,,,,,,ARQUIBANCADA,412.01,-322.67,17.44,417.38,-322.47,17.54,,,0.0,,,,,,,
540,Slab,427560E0-26A6-41F3-BF79-8F1F2BF2C0E7,,,,,,ARQUIBANCADA,410.74,-323.27,17.41,417.88,-323.07,17.51,,,0.0,,,,,,,
541,Slab,944D9876-6546-4DDE-87EB-435213A06F95,,,,,,ARQUIBANCADA,412.33,-323.87,17.37,416.39,-323.67,17.47,,,0.0,,,,,,,
542,Slab,B344E503-76D3-4F80-9976-7246A7827B5C,,,,,,ARQUIBANCADA,411.14,-314.69,17.84,417.14,-314.49,17.94,,,0.0,,,,,,,
543,Slab,CF906B8F-9CC8-4997-AB25-8A4785F9B685,,,,,,ARQUIBANCADA,410.4,-315.29,17.81,414.17,-315.09,17.91,,,0.0,,,,,,,
544,Slab,462791FF-DCA8-4F38-ADA7-26E89A87F9FD,,,,,,ARQUIBANCADA,411.14,-315.89,17.78,417.14,-315.69,17.88,,,0.0,,,,,,,
545,Slab,6F8A6FB1-92E1-4646-8054-EBE024767FF6,,,,,,ARQUIBANCADA,411.14,-316.49,17.75,417.14,-316.29,17.85,,,0.0,,,,,,,
546,Slab,B621494B-152D-463F-BC26-765B479FB040,,,,,,ARQUIBANCADA,410.4,-317.09,17.72,417.53,-316.89,17.82,,,0.0,,,,,,,
547,Slab,198F5649-1C64-4246-B92B-D4D97B6F0172,,,,,,ARQUIBANCADA,410.89,-317.68,17.69,416.27,-317.48,17.79,,,0.0,,,,,,,
548,Slab,4F297A4B-0A6B-44BC-B4ED-11699BA7ACE7,,,,,,ARQUIBANCADA,410.4,-318.28,17.66,417.53,-318.08,17.76,,,0.0,,,,,,,
549,Slab,15A3EFA5-516C-46C2-9223-096EF664E05E,,,,,,ARQUIBANCADA,410.4,-319.48,17.6,416.4,-319.28,17.7,,,0.0,,,,,,,
550,Slab,629B4B02-39E9-4ABF-A915-C5B1554C6C08,,,,,,ARQUIBANCADA,412.33,-324.07,17.37,416.39,-323.87,17.47,,,0.0,,,,,,,
551,Slab,7E5D39E7-4923-4A52-8567-E304F353F62D,,,,,,ARQUIBANCADA,411.52,-309.69,18.09,417.52,-309.49,18.19,,,0.0,,,,,,,
552,Slab,34EA9085-6746-4747-93D7-A0FC5FEFA1AA,,,,,,ARQUIBANCADA,410.78,-310.29,18.06,414.56,-310.09,18.16,,,0.0,,,,,,,
553,Slab,3789ECD3-4FF1-4A9E-9290-E677BBFECFA4,,,,,,ARQUIBANCADA,411.52,-310.88,18.03,417.52,-310.68,18.13,,,0.0,,,,,,,
554,Slab,B3ED159F-EE1A-45A0-9D6C-3E23D2281675,,,,,,ARQUIBANCADA,411.52,-311.48,18.0,417.52,-311.28,18.1,,,0.0,,,,,,,
555,Slab,4017BAEC-DEFC-4ED6-A8A8-F809D7C43B73,,,,,,ARQUIBANCADA,410.78,-312.08,17.97,417.92,-311.88,18.07,,,0.0,,,,,,,
556,Slab,FB2FE599-58AA-4FBA-A515-B8A7953CBBF5,,,,,,ARQUIBANCADA,411.28,-312.68,17.94,416.66,-312.48,18.04,,,0.0,,,,,,,
557,Slab,8B4987C6-0140-4E95-B2CB-5E0CD48249EA,,,,,,ARQUIBANCADA,410.78,-313.28,17.91,417.92,-313.08,18.01,,,0.0,,,,,,,
558,Slab,9B406887-3523-4B42-A24A-80B85C9509DF,,,,,,ARQUIBANCADA,412.27,-313.88,17.88,416.33,-313.68,17.98,,,0.0,,,,,,,
559,Slab,7D2969EA-3024-4EC0-A1E5-D636C5F5F97E,,,,,,ARQUIBANCADA,410.78,-314.48,17.85,416.78,-314.28,17.95,,,0.0,,,,,,,
560,Slab,0FDD308E-8515-4602-87A7-E32C0F87013F,,,,,,ARQUIBANCADA,411.52,-304.7,18.34,417.52,-304.5,18.44,,,0.0,,,,,,,
561,Slab,B1C4FC95-EA61-4886-99C6-1F987D08CCE7,,,,,,ARQUIBANCADA,413.45,-305.3,18.31,417.22,-305.1,18.41,,,0.0,,,,,,,
562,Slab,8D59B2DF-9DA4-40EE-9BE1-1612D9AC72FC,,,,,,ARQUIBANCADA,411.52,-305.9,18.28,417.52,-305.7,18.38,,,0.0,,,,,,,
563,Slab,C1F1EB7A-9DB1-4CAF-B831-D24256859985,,,,,,ARQUIBANCADA,411.52,-306.5,18.25,417.52,-306.3,18.35,,,0.0,,,,,,,
564,Slab,EBA2D1E5-B887-48E4-BE05-1EB9F410D229,,,,,,ARQUIBANCADA,411.13,-307.09,18.22,418.26,-306.89,18.32,,,0.0,,,,,,,
565,Slab,2B8C8F73-78A3-444D-9AB3-00A5E1584C5C,,,,,,ARQUIBANCADA,412.39,-307.69,18.19,417.77,-307.49,18.29,,,0.0,,,,,,,
566,Slab,CFDD2036-B770-4C37-8D33-F51156E7A21E,,,,,,ARQUIBANCADA,411.13,-308.29,18.16,418.26,-308.09,18.26,,,0.0,,,,,,,
567,Slab,996EB73E-B53C-413B-B3ED-9ED43B596A23,,,,,,ARQUIBANCADA,412.26,-309.49,18.09,418.26,-309.29,18.19,,,0.0,,,,,,,
568,Slab,7943844C-0643-47C2-8FA5-3D018F97813C,,,,,,ARQUIBANCADA,412.27,-314.08,17.87,416.33,-313.88,17.97,,,0.0,,,,,,,
569,Slab,EB2998BA-B569-4698-B916-B606A2730EE1,,,,,,ARQUIBANCADA,411.88,-324.47,17.35,417.88,-324.27,17.45,,,0.0,,,,,,,
570,Slab,E14D5D1A-688E-4D05-B440-A8075E9E205C,,,,,,ARQUIBANCADA INTERNA,409.98,-335.16,10.0,416.95,-310.58,10.4,,,0.0,,,,,,,
571,Slab,41E0888F-B746-45FF-8107-2C6BAF934284,,,,,,ARQUIBANCADA INTERNA,409.98,-334.3,10.4,415.19,-311.49,11.2,,,0.0,,,,,,,
572,Slab,2DB82DCC-C5EB-4C35-93CB-A0FB4A4EC9F6,,,,,,ARQUIBANCADA INTERNA,409.95,-316.37,11.2,412.62,-311.49,11.6,,,0.0,,,,,,,
573,Slab,B05EC7CB-2BB6-463F-A96E-3D715FAA80F7,,,,,,ARQUIBANCADA INTERNA,411.47,-327.54,10.4,416.04,-318.87,10.8,,,0.0,,,,,,,
574,Slab,8C722E33-EE21-4117-964E-D99D8AFA0093,,,,,,ANDAR ACIMA,410.06,-333.84,11.2,410.42,-332.89,11.6,,,0.0,,,,,,,
575,Slab,FC52A431-9865-40FC-AA7F-7C8C64873106,,,,,,ARQUIBANCADA INTERNA,409.97,-331.51,11.2,413.38,-315.85,12.0,,,0.0,,,,,,,
576,Slab,E2E99FCD-DF6D-4E53-BDA6-0776D01BAAF2,,,,,,ARQUIBANCADA INTERNA,409.98,-330.57,12.0,413.44,-316.37,12.4,,,0.0,,,,,,,
577,Slab,5836A25B-A7E7-46A6-9D83-D491AAF8AA95,,,,,,ARQUIBANCADA INTERNA,409.98,-329.45,12.4,412.44,-316.26,12.8,,,0.0,,,,,,,
578,Slab,E8EA62ED-6EB7-4E8E-A75D-041AD1635DFA,,,,,,ARQUIBANCADA INTERNA,409.98,-326.56,12.8,412.19,-316.26,13.3,,,0.0,,,,,,,
579,Slab,C5FB063A-0B78-48BE-A65F-7AF8D365CDC1,,,,,,ANDAR ACIMA,409.84,-326.5,13.5,409.84,-326.46,14.0,,,0.0,,,,,,,
580,Slab,798C7220-FA37-432F-81C0-EC36C0D499E9,,,,,,ARQUIBANCADA INTERNA,409.98,-326.04,13.3,411.54,-319.66,13.69,,,0.0,,,,,,,
581,Slab,C0C17864-EAC3-488F-8DA6-1DB2A3806DC1,,,,,,ARQUIBANCADA INTERNA,410.01,-332.46,10.8,415.16,-319.79,11.6,,,0.0,,,,,,,
582,Slab,27732B5E-0D26-4D67-A527-DB421B7FE971,,,,,,trreo,405.36,-375.26,2.06,429.38,-343.92,2.56,,,0.0,,,,,,,
583,Slab,FE3989CD-B854-4B6E-BE2B-DB2AA9E03475,,,,,,verde,413.61,-375.26,2.69,430.57,-365.9,2.79,,,0.0,,,,,,,
584,Slab,7250B196-0559-41B4-AA10-8CAC5C8C2DFD,,,,,,verde,448.69,-343.63,2.96,458.04,-324.87,3.06,,,0.0,,,,,,,
585,Slab,41A35038-BDF5-4387-9F4B-122FDA152F80,,,,,,trreo,416.3,-357.37,2.39,421.02,-353.95,2.59,,,0.0,,,,,,,
586,Slab,A10DEF10-5D29-479B-AA1B-107363304CE5,,,,,,trreo,455.11,-354.43,2.86,460.13,-343.86,3.06,,,0.0,,,,,,,
587,Slab,9836A90B-05A2-4C69-9976-1E3010AAD82D,,,,,,trreo,427.97,-362.42,0.56,460.14,-326.76,0.86,,,0.0,,,,,,,
588,Slab,04A08160-7D01-4674-AD55-8410913088EE,,,,,,trreo,437.89,-369.24,10.03,444.14,-360.72,15.67,,,0.0,,,,,,,
589,Slab,2E08FFA3-11D3-45A7-95CE-8ECD38B5C4BE,,,,,,rampa,421.4,-359.34,12.5,438.07,-323.14,12.69,,,0.0,,,,,,,
590,Slab,85420CF8-352B-4F73-88E2-85F5665D1FA9,,,,,,rampa,438.08,-357.36,12.5,438.11,-357.29,12.69,,,0.0,,,,,,,
591,Slab,C9B3E7CA-9B07-4FF2-8722-8DAADDA7E97C,,,,,,trreo,412.4,-356.89,2.39,415.84,-353.78,2.59,,,0.0,,,,,,,
592,Zone,85223960-E476-4B91-9207-2952ADFE2240,,,,427.02,-295.68,Zona-001,426.14,-301.42,0.0,434.29,-286.13,10.0,,,3.0,,3A5119A4-C7B3-4141-B0AE-E08DE160D2AC,LIVING AREA,01,10.00,,
593,Zone,8233F6F7-6EF1-463E-8060-92F1CBA60571,,,,420.44,-299.69,Zona-001,418.93,-305.19,0.0,427.68,-298.44,10.0,,,3.0,,261E51A6-F6FD-4739-AA10-21D42E22E5D6,ADMINISTRATION,01,10.00,,
594,Zone,D43BFCF6-5A56-4975-B258-1591597CA800,,,,400.64,-310.09,Zona-001,399.6,-315.39,0.0,405.6,-309.93,10.0,,,3.0,,26669934-D926-4BA2-976A-A0F72996B0DC,LOCKER ROOM,01,10.00,,
595,Zone,F5A73F2B-A269-4017-ACAA-CAB38A956E63,,,,404.05,-308.27,Zona-001,403.01,-313.04,0.0,410.02,-307.82,10.0,,,3.0,,13102844-FC84-45DA-B088-FAF387DFB376,LOCKER ROOM,01,10.00,,
596,Zone,92E19416-729E-4DBA-B5C7-7BB7A3D0E056,,,,409.07,-305.52,Zona-001,408.08,-309.23,0.0,411.36,-305.36,10.0,,,3.0,,3F2F0768-C2C2-493F-8D75-95014A96BE4F,FAMILY SPACE,01,10.00,,
