node_id,element_type,guid,associated_element_guid,text,length,pos_x,pos_y,info_string,bb_xmin,bb_ymin,bb_zmin,bb_xmax,bb_ymax,bb_zmax,width,height,label_type,embedded_door_guid,zone_stamp_guid,room_name,room_number,room_height,embedded_in_wall_guid,marker_guid
597,Zone,4DAA42CE-9BD6-4E03-BDB0-52814FB7CCF4,,,,414.84,-303.16,Zona-001,412.45,-308.63,0.0,420.38,-302.32,10.0,,,3.0,,29F12E9B-3C09-4F1D-9D2C-A8E3B42B96A5,STAFF,01,10.00,,
598,Door,24D42A10-EDC0-4C25-8209-BFA7E631950B,,,,,,P01,438.71,-365.57,10.0,440.02,-364.27,12.1,0.90 ,2.10 ,0.0,,,,,,0289D9C4-E84F-41EB-BDA1-8AF44B8885B7,
599,Door,B67A73C2-2071-4BCD-A4A6-CC9265444E6F,,,,,,P01,439.66,-367.54,10.0,440.97,-366.23,12.1,0.90 ,2.10 ,0.0,,,,,,0289D9C4-E84F-41EB-BDA1-8AF44B8885B7,
600,Door,4778A7A1-077B-456F-A7AD-020EC7AE6DDB,,,,,,P01,439.82,-364.94,10.0,441.0,-363.77,12.1,0.80 ,2.10 ,0.0,,,,,,BE54501B-9124-43EF-A5AB-2F8C37C95D76,
601,Door,63F8FA33-4EC9-483A-9F13-0BAE8A0E8E20,,,,,,P02,416.48,-305.81,13.89,417.55,-305.22,15.99,1.00 ,2.10 ,0.0,,,,,,A15B1D10-3ED7-42D9-8F3C-C356713B8E68,
602,Door,89ECE2E0-68CA-8DA1-5D44-046EADBAC03A,,,,,,P01,473.52,-276.53,2.93,476.36,-274.14,5.03,2.50 ,2.10 ,0.0,,,,,,49AD26F7-152C-067E-6E12-96EA289E9731,F6310636-63FD-5EE6-BA91-84E5A03B0CE5
603,Door,DC6F0989-1A7B-727A-D5D7-1DFED3C90559,,,,,,P02,459.77,-284.21,2.93,462.6,-281.83,5.03,2.50 ,2.10 ,0.0,,,,,,49AD26F7-152C-067E-6E12-96EA289E9731,15F098BC-FAE4-B313-1E68-7CD6E4C236EE
604,Door,60BB81D0-D1A5-E963-70EE-22261FD4A912,,,,,,P01,467.09,-314.88,3.06,469.92,-312.48,5.16,2.50 ,2.10 ,0.0,,,,,,53A4C8D7-6F62-C498-BCCB-79F6009E1246,0A3705ED-5877-3E17-276D-1BF8AE3AA96E
605,Door,4704371A-5AE0-4C81-9F88-CC09B7CD645C,,,,,,P01,415.05,-307.24,3.0,416.38,-305.92,5.1,0.90 ,2.10 ,0.0,,,,,,71DCDB82-1E56-4E91-9294-D74C3532E6A4,6C802201-6967-4B45-A29B-F8B65408335E
606,Door,16EC3561-59A3-4D99-A78E-CD1FC3FAB11B,,,,,,P01,414.47,-306.15,3.0,415.8,-304.83,5.1,0.90 ,2.10 ,0.0,,,,,,71DCDB82-1E56-4E91-9294-D74C3532E6A4,B2113067-B490-4A68-B6A8-5A0A3D99AA8B
607,Door,3291E5FF-FB64-4C33-8C76-A02256D60DDA,,,,,,adm,404.29,-313.71,3.0,405.61,-312.38,5.1,0.90 ,2.10 ,0.0,,,,,,67BF2DD5-D0D8-4A1A-B5A1-C3631B3A2256,AA82731E-E111-4CD3-8482-15EAF767C4E1
608,Door,45A21AA1-41A0-4128-B915-B3F7DDE3EE60,,,,,,adm,405.37,-313.13,3.0,406.69,-311.81,5.1,0.90 ,2.10 ,0.0,,,,,,67BF2DD5-D0D8-4A1A-B5A1-C3631B3A2256,1B9A7DEB-5FCE-4A65-8146-B5F228516394
609,Door,7CEDA1F6-F689-4E1C-9F22-40C9ACAF5508,,,,,,P01,410.44,-309.5,3.0,411.76,-308.17,5.1,0.90 ,2.10 ,0.0,,,,,,0A233644-0281-42D2-BB99-538AAC83BA9E,A333C61C-7974-4BAD-99B1-A8A5BFA420F4
610,Door,FCCB5A45-6F61-4606-B4B9-BC067E2C4928,,,,,,adm,409.78,-310.79,3.0,411.1,-309.46,5.1,0.90 ,2.10 ,0.0,,,,,,67BF2DD5-D0D8-4A1A-B5A1-C3631B3A2256,D92C0E96-48E2-48C6-9989-68A8070C605C
611,Door,14B12EA6-BD84-4ABD-9D72-EBBC285A3A60,,,,,,P01,418.11,-303.63,2.92,419.44,-302.31,5.02,0.90 ,2.10 ,0.0,,,,,,22B01D96-2A29-4827-908F-61345696B527,41C6C9CF-40BA-449E-A429-A16B1A4917DD
612,Door,DF467850-6A2C-4363-A039-8E144779C5B5,,,,,,adm,420.49,-306.0,2.92,428.11,-301.37,6.29,8.14 ,3.37 ,0.0,,,,,,BED67B58-B700-4891-857B-69E39EF5D336,E6FBB276-A641-4FF6-9C93-77125D6D7458
613,Door,FC40218C-ED4C-43D5-B820-72AC368B1B75,,,,,,adm,427.79,-302.05,2.92,434.65,-297.88,6.26,7.33 ,3.34 ,0.0,,,,,,3DDC9B71-2B25-4948-8731-C00F24F232DA,E1C9CE94-3F05-417C-AE54-CD40880CC3F0
614,Door,9F6D8EE5-E70F-4E64-8B1F-739DCD5BAE1A,,,,,,P03,431.42,-297.88,2.92,435.2,-286.01,6.26,11.97 ,3.34 ,0.0,,,,,,0605FBAA-AB74-4378-B112-84F008593752,233206E2-E9B0-4274-A6AA-8AA7279D937C
615,Door,B4ACA8DF-1D3B-498D-9CC6-E111EA86A869,,,,,,P04,409.92,-293.39,10.0,424.36,-290.83,12.5,14.44 ,2.50 ,0.0,,,,,,37E64998-5822-4A6A-A8A1-3610B0603622,BD4FC46D-B1E2-43FA-8E89-0B6421C39A69
616,Zone Stamp,3A5119A4-C7B3-4141-B0AE-E08DE160D2AC,,,,,,Zone Stamp,426.14,-295.84,0.0,427.89,-295.53,0.0,,,,,,,,,,
617,Zone Stamp,261E51A6-F6FD-4739-AA10-21D42E22E5D6,,,,,,Zone Stamp,419.26,-299.84,0.0,421.62,-299.53,0.0,,,,,,,,,,
618,Zone Stamp,26669934-D926-4BA2-976A-A0F72996B0DC,,,,,,Zone Stamp,399.6,-310.24,0.0,401.68,-309.93,0.0,,,,,,,,,,
619,Zone Stamp,13102844-FC84-45DA-B088-FAF387DFB376,,,,,,Zone Stamp,403.01,-308.43,0.0,405.09,-308.11,0.0,,,,,,,,,,
620,Zone Stamp,3F2F0768-C2C2-493F-8D75-95014A96BE4F,,,,,,Zone Stamp,408.08,-305.68,0.0,410.05,-305.36,0.0,,,,,,,,,,
621,Zone Stamp,29F12E9B-3C09-4F1D-9D2C-A8E3B42B96A5,,,,,,Zone Stamp,414.41,-303.31,0.0,415.27,-303.0,0.0,,,,,,,,,,
622,DimText 0,9395F5F5-2CF4-4DD0-B40B-343674E421F7,,0.00,,32.9,24.91,Dim Text 0,32.9,24.91,0.0,33.4,25.41,0.0,,,,,,,,,,
623,DimText 1,9395F5F5-2CF4-4DD0-B40B-343674E421F7,,4.61,,35.21,24.91,Dim Text 1,35.21,24.91,0.0,35.71,25.41,0.0,,,,,,,,,,
624,DimText 2,1F714698-575A-488F-A8A0-0BC34555C849,,0.00,,29.85,27.21,Dim Text 2,29.85,27.21,0.0,30.35,27.71,0.0,,,,,,,,,,
625,DimText 3,1F714698-575A-488F-A8A0-0BC34555C849,,5.75,,32.73,27.21,Dim Text 3,32.73,27.21,0.0,33.23,27.71,0.0,,,,,,,,,,
626,DimText 4,34CAF900-6905-7911-D7D7-665996673EFA,,0.00,,29.02,27.49,Dim Text 4,29.02,27.49,0.0,29.52,27.99,0.0,,,,,,,,,,
627,DimText 5,34CAF900-6905-7911-D7D7-665996673EFA,,5.75,,31.9,27.49,Dim Text 5,31.9,27.49,0.0,32.4,27.99,0.0,,,,,,,,,,
628,DimText 6,4C353BA0-226C-DDD3-BDB0-9F3E18F34954,,0.00,,32.07,25.19,Dim Text 6,32.07,25.19,0.0,32.57,25.69,0.0,,,,,,,,,,
629,DimText 7,4C353BA0-226C-DDD3-BDB0-9F3E18F34954,,4.61,,34.38,25.19,Dim Text 7,34.38,25.19,0.0,34.88,25.69,0.0,,,,,,,,,,
630,DimText 8,F563FD7E-77CA-4F15-ADD7-D74DA6837072,,0.00,,402.17,-317.78,Dim Text 8,402.17,-317.78,0.0,402.67,-317.28,0.0,,,,,,,,,,
631,DimText 9,F563FD7E-77CA-4F15-ADD7-D74DA6837072,,37.51,,418.68,-309.04,Dim Text 9,418.68,-309.04,0.0,419.18,-308.54,0.0,,,,,,,,,,
632,DimText 10,2E373F28-DC6A-445C-BD7B-F1459DEDD777,,0.00,,436.43,-297.17,Dim Text 10,436.43,-297.17,0.0,436.93,-296.67,0.0,,,,,,,,,,
633,DimText 11,2E373F28-DC6A-445C-BD7B-F1459DEDD777,,12.20,,434.96,-291.17,Dim Text 11,434.96,-291.17,0.0,435.46,-290.67,0.0,,,,,,,,,,
634,DimText 12,D63D7E87-3142-4A76-9179-AABCD27C6CBE,,0.00,,402.77,-318.71,Dim Text 12,402.77,-318.71,0.0,403.27,-318.21,0.0,,,,,,,,,,
635,DimText 13,D63D7E87-3142-4A76-9179-AABCD27C6CBE,,10.00,,407.11,-316.4,Dim Text 13,407.11,-316.4,0.0,407.61,-315.9,0.0,,,,,,,,,,
636,DimText 14,D63D7E87-3142-4A76-9179-AABCD27C6CBE,,10.00,,415.94,-311.71,Dim Text 14,415.94,-311.71,0.0,416.44,-311.21,0.0,,,,,,,,,,
637,DimText 15,D63D7E87-3142-4A76-9179-AABCD27C6CBE,,10.00,,424.78,-307.02,Dim Text 15,424.78,-307.02,0.0,425.28,-306.52,0.0,,,,,,,,,,
638,DimText 16,D63D7E87-3142-4A76-9179-AABCD27C6CBE,,5.25,,431.58,-303.41,Dim Text 16,431.58,-303.41,0.0,432.08,-302.91,0.0,,,,,,,,,,
639,DimText 17,D63D7E87-3142-4A76-9179-AABCD27C6CBE,,4.25,,435.78,-301.18,Dim Text 17,435.78,-301.18,0.0,436.28,-300.68,0.0,,,,,,,,,,
640,DimText 18,0D0E49F1-DCF7-4979-8DA3-E4AC9B467E81,,0.00,,399.26,-316.79,Dim Text 18,399.26,-316.79,0.0,399.76,-316.29,0.0,,,,,,,,,,
641,DimText 19,0D0E49F1-DCF7-4979-8DA3-E4AC9B467E81,,4.00,,398.32,-315.02,Dim Text 19,398.32,-315.02,0.0,398.82,-314.52,0.0,,,,,,,,,,
642,DimText 20,D22903A3-14F2-42F0-AF2B-77A5A4C87F83,,0.00,,429.5,-295.95,Dim Text 20,429.5,-295.95,0.0,430.0,-295.45,0.0,,,,,,,,,,
643,DimText 21,D22903A3-14F2-42F0-AF2B-77A5A4C87F83,,9.41,,428.38,-291.39,Dim Text 21,428.38,-291.39,0.0,428.88,-290.89,0.0,,,,,,,,,,
644,DimText 22,E47FFE9D-B080-452F-894D-03EC4A41F030,,0.00,,408.18,-329.68,Dim Text 22,408.18,-329.68,0.0,408.68,-329.18,0.0,,,,,,,,,,
645,DimText 23,E47FFE9D-B080-452F-894D-03EC4A41F030,,6.42,,408.18,-326.47,Dim Text 23,408.18,-326.47,0.0,408.68,-325.97,0.0,,,,,,,,,,
646,DimText 24,E47FFE9D-B080-452F-894D-03EC4A41F030,,6.42,,408.18,-320.04,Dim Text 24,408.18,-320.04,0.0,408.68,-319.54,0.0,,,,,,,,,,
647,DimText 25,E47FFE9D-B080-452F-894D-03EC4A41F030,,6.42,,408.18,-313.62,Dim Text 25,408.18,-313.62,0.0,408.68,-313.12,0.0,,,,,,,,,,
648,DimText 26,E47FFE9D-B080-452F-894D-03EC4A41F030,,6.42,,408.18,-307.2,Dim Text 26,408.18,-307.2,0.0,408.68,-306.7,0.0,,,,,,,,,,
649,DimText 27,E47FFE9D-B080-452F-894D-03EC4A41F030,,6.42,,408.18,-300.77,Dim Text 27,408.18,-300.77,0.0,408.68,-300.27,0.0,,,,,,,,,,
650,DimText 28,E47FFE9D-B080-452F-894D-03EC4A41F030,,6.50,,408.18,-294.31,Dim Text 28,408.18,-294.31,0.0,408.68,-293.81,0.0,,,,,,,,,,
651,DimText 29,27B182D4-FFF3-4291-9932-2DC4BF082D6C,,0.00,,428.18,-374.86,Dim Text 29,428.18,-374.86,0.0,428.68,-374.36,0.0,,,,,,,,,,
652,DimText 30,27B182D4-FFF3-4291-9932-2DC4BF082D6C,,5.58,,426.96,-372.36,Dim Text 30,426.96,-372.36,0.0,427.46,-371.86,0.0,,,,,,,,,,
653,DimText 31,27B182D4-FFF3-4291-9932-2DC4BF082D6C,,6.14,,424.4,-367.09,Dim Text 31,424.4,-367.09,0.0,424.9,-366.59,0.0,,,,,,,,,,
654,DimText 32,27B182D4-FFF3-4291-9932-2DC4BF082D6C,,6.14,,421.71,-361.57,Dim Text 32,421.71,-361.57,0.0,422.21,-361.07,0.0,,,,,,,,,,
655,DimText 33,27B182D4-FFF3-4291-9932-2DC4BF082D6C,,6.14,,419.03,-356.04,Dim Text 33,419.03,-356.04,0.0,419.53,-355.54,0.0,,,,,,,,,,
656,DimText 34,27B182D4-FFF3-4291-9932-2DC4BF082D6C,,6.14,,416.34,-350.52,Dim Text 34,416.34,-350.52,0.0,416.84,-350.02,0.0,,,,,,,,,,
657,DimText 35,27B182D4-FFF3-4291-9932-2DC4BF082D6C,,6.14,,413.65,-345.0,Dim Text 35,413.65,-345.0,0.0,414.15,-344.5,0.0,,,,,,,,,,
658,DimText 36,27B182D4-FFF3-4291-9932-2DC4BF082D6C,,6.37,,410.92,-339.37,Dim Text 36,410.92,-339.37,0.0,411.42,-338.87,0.0,,,,,,,,,,
659,DimText 37,3E628F08-B0D5-4948-9302-DF9305883CD3,,0.00,,407.71,-329.18,Dim Text 37,407.71,-329.18,0.0,408.21,-328.68,0.0,,,,,,,,,,
660,DimText 38,3E628F08-B0D5-4948-9302-DF9305883CD3,,7.51,,408.6,-332.83,Dim Text 38,408.6,-332.83,0.0,409.1,-332.33,0.0,,,,,,,,,,
661,DimText 39,AC7C0075-F4DF-49EB-97B1-41D9E2E07947,,0.00,,430.7,-376.65,Dim Text 39,430.7,-376.65,0.0,431.2,-376.15,0.0,,,,,,,,,,
662,DimText 40,AC7C0075-F4DF-49EB-97B1-41D9E2E07947,,"15,00",,437.38,-373.4,Dim Text 40,437.38,-373.4,0.0,437.88,-372.9,0.0,,,,,,,,,,
663,DimText 41,1AF08088-F96F-4DBD-9E2C-D21AEECA2141,,0.00,,426.46,-329.58,Dim Text 41,426.46,-329.58,0.0,426.96,-329.08,0.0,,,,,,,,,,
664,DimText 42,1AF08088-F96F-4DBD-9E2C-D21AEECA2141,,38.38,,426.46,-310.47,Dim Text 42,426.46,-310.47,0.0,426.96,-309.97,0.0,,,,,,,,,,
665,DimText 43,512A74BF-BCD5-4FD7-B27C-B9F97D61E754,,0.00,,425.9,-328.59,Dim Text 43,425.9,-328.59,0.0,426.4,-328.09,0.0,,,,,,,,,,
666,DimText 44,512A74BF-BCD5-4FD7-B27C-B9F97D61E754,,42.61,,435.13,-347.7,Dim Text 44,435.13,-347.7,0.0,435.63,-347.2,0.0,,,,,,,,,,
667,DimText 45,49636099-BECD-4C37-B954-C63323C7B445,,0.00,,408.18,-329.68,Dim Text 45,408.18,-329.68,0.0,408.68,-329.18,0.0,,,,,,,,,,
668,DimText 46,49636099-BECD-4C37-B954-C63323C7B445,,6.42,,408.18,-326.47,Dim Text 46,408.18,-326.47,0.0,408.68,-325.97,0.0,,,,,,,,,,
669,DimText 47,49636099-BECD-4C37-B954-C63323C7B445,,6.42,,408.18,-320.04,Dim Text 47,408.18,-320.04,0.0,408.68,-319.54,0.0,,,,,,,,,,
670,DimText 48,49636099-BECD-4C37-B954-C63323C7B445,,6.42,,408.18,-313.62,Dim Text 48,408.18,-313.62,0.0,408.68,-313.12,0.0,,,,,,,,,,
671,DimText 49,49636099-BECD-4C37-B954-C63323C7B445,,6.42,,408.18,-307.2,Dim Text 49,408.18,-307.2,0.0,408.68,-306.7,0.0,,,,,,,,,,
672,DimText 50,49636099-BECD-4C37-B954-C63323C7B445,,6.42,,408.18,-300.77,Dim Text 50,408.18,-300.77,0.0,408.68,-300.27,0.0,,,,,,,,,,
673,DimText 51,49636099-BECD-4C37-B954-C63323C7B445,,6.50,,408.18,-294.31,Dim Text 51,408.18,-294.31,0.0,408.68,-293.81,0.0,,,,,,,,,,
674,DimText 52,C2DB6F63-EE11-4FDD-AD76-5C8ED9BDB111,,0.00,,409.52,-336.51,Dim Text 52,409.52,-336.51,0.0,410.02,-336.01,0.0,,,,,,,,,,
675,DimText 53,C2DB6F63-EE11-4FDD-AD76-5C8ED9BDB111,,6.37,,410.92,-339.37,Dim Text 53,410.92,-339.37,0.0,411.42,-338.87,0.0,,,,,,,,,,
676,DimText 54,C2DB6F63-EE11-4FDD-AD76-5C8ED9BDB111,,6.13,,413.65,-344.99,Dim Text 54,413.65,-344.99,0.0,414.15,-344.49,0.0,,,,,,,,,,
677,DimText 55,C2DB6F63-EE11-4FDD-AD76-5C8ED9BDB111,,6.14,,416.33,-350.51,Dim Text 55,416.33,-350.51,0.0,416.83,-350.01,0.0,,,,,,,,,,
678,DimText 56,C2DB6F63-EE11-4FDD-AD76-5C8ED9BDB111,,6.15,,419.02,-356.04,Dim Text 56,419.02,-356.04,0.0,419.52,-355.54,0.0,,,,,,,,,,
679,DimText 57,C2DB6F63-EE11-4FDD-AD76-5C8ED9BDB111,,6.13,,421.71,-361.56,Dim Text 57,421.71,-361.56,0.0,422.21,-361.06,0.0,,,,,,,,,,
680,DimText 58,C2DB6F63-EE11-4FDD-AD76-5C8ED9BDB111,,6.14,,424.39,-367.07,Dim Text 58,424.39,-367.07,0.0,424.89,-366.57,0.0,,,,,,,,,,
681,DimText 59,C2DB6F63-EE11-4FDD-AD76-5C8ED9BDB111,,5.58,,426.95,-372.34,Dim Text 59,426.95,-372.34,0.0,427.45,-371.84,0.0,,,,,,,,,,
682,DimText 60,B44C0719-719A-48FA-AFF6-4B53D75674BC,,0.00,,409.48,-336.5,Dim Text 60,409.48,-336.5,0.0,409.98,-336.0,0.0,,,,,,,,,,
683,DimText 61,B44C0719-719A-48FA-AFF6-4B53D75674BC,,7.50,,408.6,-332.85,Dim Text 61,408.6,-332.85,0.0,409.1,-332.35,0.0,,,,,,,,,,
684,DimText 62,66AAF9FB-ABBC-4323-8B3A-794541F4AB0A,,0.00,,408.18,-329.68,Dim Text 62,408.18,-329.68,0.0,408.68,-329.18,0.0,,,,,,,,,,
685,DimText 63,66AAF9FB-ABBC-4323-8B3A-794541F4AB0A,,6.42,,408.18,-326.47,Dim Text 63,408.18,-326.47,0.0,408.68,-325.97,0.0,,,,,,,,,,
686,DimText 64,66AAF9FB-ABBC-4323-8B3A-794541F4AB0A,,6.42,,408.18,-320.04,Dim Text 64,408.18,-320.04,0.0,408.68,-319.54,0.0,,,,,,,,,,
687,DimText 65,66AAF9FB-ABBC-4323-8B3A-794541F4AB0A,,6.42,,408.18,-313.62,Dim Text 65,408.18,-313.62,0.0,408.68,-313.12,0.0,,,,,,,,,,
688,DimText 66,66AAF9FB-ABBC-4323-8B3A-794541F4AB0A,,6.42,,408.18,-307.2,Dim Text 66,408.18,-307.2,0.0,408.68,-306.7,0.0,,,,,,,,,,
689,DimText 67,66AAF9FB-ABBC-4323-8B3A-794541F4AB0A,,0.00,,408.18,-303.99,Dim Text 67,408.18,-303.99,0.0,408.68,-303.49,0.0,,,,,,,,,,
690,DimText 68,66AAF9FB-ABBC-4323-8B3A-794541F4AB0A,,6.42,,408.18,-300.77,Dim Text 68,408.18,-300.77,0.0,408.68,-300.27,0.0,,,,,,,,,,
691,DimText 69,66AAF9FB-ABBC-4323-8B3A-794541F4AB0A,,6.50,,408.18,-294.31,Dim Text 69,408.18,-294.31,0.0,408.68,-293.81,0.0,,,,,,,,,,
692,DimText 70,6327708B-49F8-4509-AC98-585A08889C84,,0.00,,409.52,-336.51,Dim Text 70,409.52,-336.51,0.0,410.02,-336.01,0.0,,,,,,,,,,
693,DimText 71,6327708B-49F8-4509-AC98-585A08889C84,,6.37,,410.92,-339.37,Dim Text 71,410.92,-339.37,0.0,411.42,-338.87,0.0,,,,,,,,,,
694,DimText 72,6327708B-49F8-4509-AC98-585A08889C84,,6.13,,413.65,-344.99,Dim Text 72,413.65,-344.99,0.0,414.15,-344.49,0.0,,,,,,,,,,
695,DimText 73,6327708B-49F8-4509-AC98-585A08889C84,,6.14,,416.33,-350.51,Dim Text 73,416.33,-350.51,0.0,416.83,-350.01,0.0,,,,,,,,,,
696,DimText 74,6327708B-49F8-4509-AC98-585A08889C84,,6.15,,419.02,-356.04,Dim Text 74,419.02,-356.04,0.0,419.52,-355.54,0.0,,,,,,,,,,
697,DimText 75,6327708B-49F8-4509-AC98-585A08889C84,,6.13,,421.71,-361.56,Dim Text 75,421.71,-361.56,0.0,422.21,-361.06,0.0,,,,,,,,,,
698,DimText 76,6327708B-49F8-4509-AC98-585A08889C84,,6.14,,424.39,-367.07,Dim Text 76,424.39,-367.07,0.0,424.89,-366.57,0.0,,,,,,,,,,
699,DimText 77,6327708B-49F8-4509-AC98-585A08889C84,,5.58,,426.95,-372.34,Dim Text 77,426.95,-372.34,0.0,427.45,-371.84,0.0,,,,,,,,,,
700,DimText 78,1F455243-1F13-4555-93D0-A363B667C5A5,,0.00,,409.41,-336.51,Dim Text 78,409.41,-336.51,0.0,409.91,-336.01,0.0,,,,,,,,,,
701,DimText 79,1F455243-1F13-4555-93D0-A363B667C5A5,,7.50,,408.6,-332.85,Dim Text 79,408.6,-332.85,0.0,409.1,-332.35,0.0,,,,,,,,,,
702,DimText 80,456B916E-28E0-45DD-8B77-A2D463D9FEBC,,0.00,,426.46,-329.68,Dim Text 80,426.46,-329.68,0.0,426.96,-329.18,0.0,,,,,,,,,,
703,DimText 81,456B916E-28E0-45DD-8B77-A2D463D9FEBC,,38.47,,426.46,-310.52,Dim Text 81,426.46,-310.52,0.0,426.96,-310.02,0.0,,,,,,,,,,
704,DimText 82,B224A394-6E07-4E7C-88A3-CC7370D687C6,,0.00,,444.48,-366.92,Dim Text 82,444.48,-366.92,0.0,444.98,-366.42,0.0,,,,,,,,,,
705,DimText 83,B224A394-6E07-4E7C-88A3-CC7370D687C6,,42.66,,435.12,-347.67,Dim Text 83,435.12,-347.67,0.0,435.62,-347.17,0.0,,,,,,,,,,
706,DimText 84,CBA90F26-6966-4A14-B30B-202B9A082F8B,,0.00,,430.7,-376.65,Dim Text 84,430.7,-376.65,0.0,431.2,-376.15,0.0,,,,,,,,,,
707,DimText 85,CBA90F26-6966-4A14-B30B-202B9A082F8B,,"15,00",,437.38,-373.4,Dim Text 85,437.38,-373.4,0.0,437.88,-372.9,0.0,,,,,,,,,,
708,DimText 86,9822B148-F2E7-4D4B-873C-E7FB7F9C56F4,,0.00,,430.7,-376.65,Dim Text 86,430.7,-376.65,0.0,431.2,-376.15,0.0,,,,,,,,,,
709,DimText 87,9822B148-F2E7-4D4B-873C-E7FB7F9C56F4,,15.01,,437.38,-373.4,Dim Text 87,437.38,-373.4,0.0,437.88,-372.9,0.0,,,,,,,,,,
